"96","138_1_53_3","36","I-15 NB between I-15 NB Wash./D-Street Off-Ramp and I-15 NB Washington/D-St On-Ramp","microwave radar","36178967","-115146538","580","1353","1842","4633"
"97","138_2_55_1","37","I-15 NB between I-15 NB Wash./D-Street Off-Ramp and I-15 NB Washington/D-St On-Ramp","microwave radar","36182571","-115143311","580","1353","1842","4633"
"98","138_2_55_2","37","I-15 NB between I-15 NB Wash./D-Street Off-Ramp and I-15 NB Washington/D-St On-Ramp","microwave radar","36182571","-115143311","580","1353","1842","4633"
"99","138_2_55_3","37","I-15 NB between I-15 NB Wash./D-Street Off-Ramp and I-15 NB Washington/D-St On-Ramp","microwave radar","36182571","-115143311","580","1353","1842","4633"
"100","138_2_55_4","37","I-15 NB between I-15 NB Wash./D-Street Off-Ramp and I-15 NB Washington/D-St On-Ramp","microwave radar","36182571","-115143311","580","1353","1842","4633"
"101","138_2_55_5","37","I-15 NB between I-15 NB Wash./D-Street Off-Ramp and I-15 NB Washington/D-St On-Ramp","microwave radar","36182571","-115143311","580","1353","1842","4633"
"102","139_2_53_1","38","I-15 NB Wash./D-Street Off-Ramp between I-15 NB and D Street","microwave radar","36178104","-115147659","580","1353","1842","4633"
"103","141_2_55_1","39","I-15 NB Washington/D-St On-Ramp between Washington Avenue and I-15 NB","microwave radar","36181763","-115142799","580","1353","1842","4633"
"104","141_2_55_2","39","I-15 NB Washington/D-St On-Ramp between Washington Avenue and I-15 NB","microwave radar","36181763","-115142799","580","1353","1842","4633"
"105","141_2_55_3","39","I-15 NB Washington/D-St On-Ramp between Washington Avenue and I-15 NB","microwave radar","36181763","-115142799","580","1353","1842","4633"
"106","142_1_55_1","40","I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp","microwave radar","36182632","-115145798","580","1353","1842","4633"
"107","142_1_55_2","40","I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp","microwave radar","36182632","-115145798","580","1353","1842","4633"
"108","142_1_55_3","40","I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp","microwave radar","36182632","-115145798","580","1353","1842","4633"
"109","142_1_55_4","40","I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp","microwave radar","36182632","-115145798","580","1353","1842","4633"
"110","142_1_55_5","40","I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp","microwave radar","36182632","-115145798","580","1353","1842","4633"
